,CS textfield,BB textfield,Stack,Head angle,Head tube length textfield,Seat stay junction0,Seat tube length,Seat angle,DT Length,BB diameter,ttd,dtd,csd,ssd,Chain stay position on BB,SSTopZOFFSET,Head tube upper extension2,Seat tube extension2,Head tube lower extension2,SEATSTAYbrdgshift,CHAINSTAYbrdgshift,SEATSTAYbrdgdia1,CHAINSTAYbrdgdia1,SEATSTAYbrdgCheck,CHAINSTAYbrdgCheck,Dropout spacing,Wall thickness Bottom Bracket,Wall thickness Top tube,Wall thickness Head tube,Wall thickness Down tube,Wall thickness Chain stay,Wall thickness Seat stay,Wall thickness Seat tube,ERD rear,Wheel width rear,BSD front,Wheel width front,ERD front,BSD rear,Display AEROBARS,BB length,Head tube diameter,Wheel cut,Seat tube diameter,Front Fender include,Rear Fender include,Number of cogs,Number of chainrings,Display RACK,FIRST color R_RGB,FIRST color G_RGB,FIRST color B_RGB,SPOKES composite front,SBLADEW front,SBLADEW rear,Saddle length,Saddle height,Down tube diameter,Seatpost LENGTH,MATERIAL OHCLASS: ALUMINIUM,MATERIAL OHCLASS: BAMBOO,MATERIAL OHCLASS: CARBON,MATERIAL OHCLASS: OTHER,MATERIAL OHCLASS: STEEL,MATERIAL OHCLASS: TITANIUM,Dropout spacing style OHCLASS: 0,Dropout spacing style OHCLASS: 1,Dropout spacing style OHCLASS: 2,Dropout spacing style OHCLASS: 3,Fork type OHCLASS: 0,Fork type OHCLASS: 1,Fork type OHCLASS: 2,Stem kind OHCLASS: 0,Stem kind OHCLASS: 1,Stem kind OHCLASS: 2,Handlebar style OHCLASS: 0,Handlebar style OHCLASS: 1,Handlebar style OHCLASS: 2,Head tube type OHCLASS: 0,Head tube type OHCLASS: 1,Head tube type OHCLASS: 2,Head tube type OHCLASS: 3,Top tube type OHCLASS: 0,Top tube type OHCLASS: 1,bottle SEATTUBE0 show OHCLASS: False,bottle SEATTUBE0 show OHCLASS: True,bottle DOWNTUBE0 show OHCLASS: False,bottle DOWNTUBE0 show OHCLASS: True,BELTorCHAIN OHCLASS: 0,BELTorCHAIN OHCLASS: 1,RIM_STYLE front OHCLASS: DISC,RIM_STYLE front OHCLASS: SPOKED,RIM_STYLE front OHCLASS: TRISPOKE,RIM_STYLE rear OHCLASS: DISC,RIM_STYLE rear OHCLASS: SPOKED,RIM_STYLE rear OHCLASS: TRISPOKE
2197,400.0,60.0,565.6,75.0,98.5,26.0,514.4,74.0,622.5086634424998,40.0,28.6,36.5,17.5,12.0,15.0,9.0,28.7,14.4,42.1,330.0,350.0,16.0,18.0,1.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,595.0,25.0,622.0,25.0,595.0,622.0,0.0,68.0,33.0,692.0,27.5,1.0,1.0,0,0,0.0,124,0,0,1,80.0,80.0,275.0,665.0,30.0,250,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2198,440.0,68.0,565.6,71.0,170.5,45.0,509.0,73.0,663.2101723445772,40.0,28.6,36.5,23.35,13.0,15.0,9.0,28.8,49.5,46.4,330.0,350.0,16.0,18.0,1.0,1.0,135.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,622.0,23.0,582.0,622.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,7,1,0.0,90,90,255,1,80.0,80.0,270.0,718.0,34.9,330,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2199,390.0,60.0,565.6,74.0,145.0,110.0,611.6,74.0,618.6521178164229,40.0,26.8,36.5,26.0,12.5,15.0,9.0,36.0,81.6,25.0,330.0,350.0,16.0,18.0,1.0,1.0,120.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,622.0,23.0,582.0,622.0,1.0,68.0,36.0,690.0,31.8,1.0,1.0,0,0,0.0,0,0,255,1,80.0,80.0,290.0,850.0,31.7,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2200,395.0,57.0,565.6,75.0,89.4,155.0,500.0,76.0,575.2968322409264,40.0,28.6,36.5,20.0,12.0,15.0,9.0,27.3,20.0,34.1,330.0,350.0,16.0,18.0,1.0,1.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,557.0,23.0,366.0,622.0,0.0,68.0,33.0,692.0,29.0,1.0,1.0,0,0,0.0,91,222,255,3,40.0,80.0,270.0,670.0,31.0,330,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2201,398.9,50.0,565.6,74.0,101.2,45.0,500.0,74.5,605.4504949384569,40.0,28.6,36.5,20.75,11.5,26.5,9.0,28.0,43.0,40.0,330.0,350.0,16.0,18.0,1.0,1.0,120.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,53.0,622.0,53.0,582.0,622.0,0.0,68.0,32.0,692.0,29.0,1.0,1.0,0,0,0.0,21,66,178,1,80.0,80.0,270.0,660.0,32.0,200,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2202,363.31,32.0,565.6,74.0,205.3,45.0,680.0,72.0,617.6196732202583,45.0,27.700000000000003,36.5,20.5,15.0,15.0,9.0,35.0,100.0,50.0,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,622.0,23.0,582.0,622.0,0.0,68.0,40.0,692.0,31.8,1.0,1.0,0,0,0.0,204,0,204,1,80.0,80.0,278.0,807.0,45.0,200,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2203,388.0,54.0,565.6,74.0,150.1,80.0,540.0,75.0,631.1850281990704,40.0,28.6,36.5,23.35,13.0,15.0,9.0,30.2,60.0,46.0,330.0,350.0,16.0,18.0,1.0,1.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,622.0,23.0,582.0,622.0,0.0,68.0,45.0,692.0,32.0,1.0,1.0,0,0,0.0,0,0,0,1,80.0,80.0,298.0,742.0,34.9,330,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2204,405.0,70.0,565.6,73.0,145.0,45.0,515.3,74.0,659.9779336148804,40.0,28.6,36.5,23.35,13.0,15.0,9.0,28.8,49.3,49.3,330.0,350.0,16.0,18.0,1.0,1.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,622.0,23.0,582.0,622.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,8,1,0.0,255,255,255,1,80.0,80.0,298.0,718.0,34.9,330,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2205,406.0,69.0,565.6,72.8,185.0,92.0,538.9,73.0,625.4855614876116,40.0,28.6,36.5,23.35,13.0,15.0,9.0,33.8,48.9,50.7,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,592.0,23.0,622.0,23.0,592.0,622.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,8,1,0.0,255,255,255,1,80.0,80.0,275.0,795.0,34.9,300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2206,415.0,66.0,565.6,72.0,166.9,45.0,570.0,72.5,677.0515015063344,40.0,28.6,36.5,23.35,13.0,15.0,9.0,29.9,53.6,43.4,330.0,350.0,16.0,18.0,1.0,1.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,35.0,622.0,35.0,582.0,622.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,9,0,1.0,0,0,0,1,80.0,80.0,298.0,777.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2207,440.0,73.0,565.6,70.0,119.7,45.0,490.0,75.0,641.388175927801,40.0,28.6,36.5,23.35,13.0,15.0,9.0,33.6,50.3,49.8,330.0,350.0,16.0,18.0,0.0,0.0,135.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,35.0,622.0,35.0,582.0,622.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,8,1,0.0,204,204,255,1,80.0,80.0,300.0,671.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2208,403.0,55.0,565.6,73.9,159.8,60.0,595.0,73.5,641.5149286369732,40.0,28.6,35.15,21.5,13.0,15.0,9.0,35.1,45.0,47.3,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,622.0,23.0,582.0,622.0,0.0,68.0,36.0,692.0,31.8,1.0,1.0,8,1,0.0,255,255,255,1,80.0,80.0,278.0,718.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2209,420.0,30.0,565.6,69.49999999999996,95.8,85.0,406.0,73.5,643.7945552676546,40.0,28.6,36.5,23.35,13.0,15.0,9.0,22.9,81.4,46.7,330.0,350.0,16.0,18.0,1.0,1.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,519.0,55.8,559.0,55.8,519.0,559.0,0.0,73.0,46.0,692.0,32.8,1.0,1.0,8,1,0.0,0,0,0,1,80.0,80.0,298.0,653.0,34.9,330,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2210,430.0,70.0,565.6,71.5,170.0,85.0,628.2,73.0,632.8993778155946,40.0,28.6,36.5,25.0,14.0,15.0,9.0,39.7,48.2,50.2,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,32.0,622.0,32.0,582.0,622.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,9,0,0.0,204,204,204,1,80.0,80.0,275.0,800.0,34.9,450,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2211,450.0,70.0,565.6,70.0,100.0,45.0,420.0,74.0,713.6816268471155,40.0,28.6,36.5,23.35,13.0,15.0,9.0,25.0,52.5,46.2,330.0,400.0,16.0,18.0,1.0,1.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,55.8,622.0,55.8,582.0,622.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,8,1,0.0,204,204,255,1,80.0,80.0,275.0,718.0,34.9,400,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2212,440.0,50.0,565.6,71.0,130.0,45.0,520.0,74.0,627.8563786066786,40.0,28.6,36.5,23.35,13.0,15.0,9.0,53.3,47.3,47.4,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,519.0,55.8,559.0,55.8,519.0,559.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,8,1,1.0,204,204,255,1,80.0,80.0,300.0,718.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2213,415.0,38.0,565.6,72.0,157.6,45.0,594.0,73.5,658.0322048564577,40.0,28.6,36.5,23.35,13.0,15.0,9.0,36.5,54.0,46.6,330.0,350.0,16.0,18.0,0.0,0.0,135.0,2,0.9,1.1,0.9,1.2,1.0,0.9,519.0,49.5,559.0,49.5,519.0,559.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,8,1,0.0,255,51,0,1,80.0,80.0,278.0,720.0,34.9,300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2214,408.15221,70.0,565.6,73.0,145.0,105.0,563.9,74.0,651.0187527964778,40.0,34.85,36.5,23.35,18.0,15.0,9.0,37.2,47.9,45.1,330.0,353.15691,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,622.0,23.0,582.0,622.0,0.0,68.0,43.0,692.0,31.8,1.0,1.0,0,0,0.0,102,102,102,1,80.0,80.0,278.0,738.0,34.9,300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2215,375.0,60.0,565.6,74.0,167.4,45.0,515.0,74.0,608.1500760277104,40.0,28.6,36.5,23.35,13.0,15.0,9.0,33.6,49.0,51.0,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,519.0,38.1,559.0,38.1,519.0,559.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,0,0,0.0,204,204,255,1,80.0,80.0,278.0,718.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2216,410.0,70.0,565.6,73.5,155.7,45.0,530.0,73.5,648.090168770941,40.0,28.6,36.5,23.35,13.0,15.0,9.0,42.9,36.8,41.4,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,27.0,622.0,27.0,582.0,622.0,0.0,68.0,35.0,692.0,28.6,1.0,1.0,8,1,0.0,204,204,255,1,80.0,80.0,278.0,748.0,31.8,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2217,375.0,54.99791282482062,565.6,74.49967761699745,130.7,75.0,555.0,71.99967761699745,678.602274105763,40.0,28.6,36.5,22.0,19.5,15.0,9.0,30.5,30.0,50.8,330.0,340.10584,16.0,18.0,1.0,0.0,120.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,35.0,622.0,35.0,582.0,622.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,0,0,0.0,255,0,0,1,80.0,80.0,298.0,790.0,40.0,300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2218,425.0,75.0,565.6,72.5,151.9,45.0,560.0,73.0,661.9444316199867,40.0,28.6,36.5,23.35,13.0,15.0,9.0,32.7,46.7,41.5,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,32.0,622.0,32.0,582.0,622.0,0.0,68.0,31.8,692.0,28.6,1.0,1.0,10,1,0.0,153,153,0,1,80.0,80.0,278.0,748.0,31.8,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2219,425.0,70.0,565.6,73.0,154.7,45.0,560.0,73.5,662.8438755258574,40.0,28.6,36.5,23.35,13.0,15.0,9.0,43.3,36.5,41.1,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,32.0,622.0,32.0,582.0,622.0,0.0,68.0,31.8,692.0,28.6,1.0,1.0,10,1,0.0,102,0,0,1,80.0,80.0,278.0,748.0,31.8,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2220,388.0,58.0,565.6,73.5,90.7,45.0,510.0,75.5,633.4871034541933,40.0,28.6,36.5,23.35,13.0,15.0,9.0,35.2,32.3,48.3,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,622.0,23.0,582.0,622.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,0,0,0.0,255,255,255,1,80.0,80.0,278.0,718.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2221,364.0,32.0,565.6,72.8,126.5,45.0,480.0,75.5,587.6059294331894,40.0,28.6,36.5,23.35,13.0,15.0,9.0,37.8,32.6,46.6,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,544.0,23.0,571.0,23.0,544.0,571.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,0,0,0.0,102,102,102,1,80.0,80.0,278.0,718.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2222,375.0,40.0,565.6,71.0,84.9,45.0,456.9,73.5,578.1998138158057,40.0,28.6,36.5,23.35,13.0,15.0,9.0,39.6,36.9,46.4,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,544.0,23.0,571.0,23.0,544.0,571.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,0,0,0.0,0,153,153,1,80.0,80.0,278.0,718.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2223,408.0,70.0,565.6,72.5,115.1,45.0,480.0,74.0,636.1691008744554,40.0,28.6,36.5,23.35,13.0,15.0,9.0,30.8,38.9,47.4,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,622.0,23.0,582.0,622.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,8,1,0.0,153,153,153,1,80.0,80.0,278.0,718.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2224,430.0,70.0,565.6,72.0,105.4,45.0,520.0,73.0,639.0706152434084,40.0,28.6,36.5,23.35,13.0,15.0,9.0,47.5,47.4,50.2,330.0,350.0,16.0,18.0,0.0,0.0,135.0,2,0.9,1.1,0.9,1.2,1.0,0.9,544.0,42.0,584.0,42.0,544.0,584.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,9,2,0.0,204,204,255,1,80.0,80.0,278.0,718.0,34.9,270,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2225,403.67,67.0,565.6,73.5,128.3,45.0,560.0,73.5,633.1620218354919,40.0,28.6,36.5,23.35,13.0,15.0,9.0,42.7,41.9,46.8,330.0,350.0,16.0,18.0,0.0,0.0,120.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,622.0,23.0,582.0,622.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,0,0,0.0,18,18,213,1,80.0,80.0,278.0,742.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2226,360.0,29.0,565.6,74.0,162.8,45.0,587.9,74.5,643.0419992024147,40.0,28.6,36.5,23.35,13.0,15.0,9.0,35.8,47.9,50.8,330.0,350.0,16.0,18.0,0.0,0.0,135.0,2,0.9,1.1,0.9,1.2,1.0,0.9,519.0,38.1,559.0,38.1,519.0,559.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,0,0,0.0,204,0,0,1,80.0,80.0,278.0,718.0,34.9,300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2227,405.0,70.0,565.6,73.0,145.0,45.0,514.6,74.0,661.6450096417931,40.0,42.35,36.5,34.0,18.5,15.0,9.0,34.6,48.6,49.0,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,622.0,23.0,582.0,622.0,0.0,68.0,46.0,692.0,31.8,1.0,1.0,8,1,0.0,204,204,255,1,80.0,80.0,278.0,736.0,34.9,300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2228,415.0,68.0,565.6,73.0,142.9,115.0,585.9,74.0,639.064389039624,40.0,28.6,36.5,28.5,15.0,15.0,9.0,28.5,45.9,43.2,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2,0.9,1.1,0.9,1.2,1.0,0.9,582.0,23.0,622.0,23.0,582.0,622.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,9,1,0.0,51,51,51,1,80.0,80.0,275.0,736.0,34.9,300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2229,365.0,32.0,565.6,72.7,155.9,45.0,490.0,75.5,577.308831718376,40.0,28.6,36.5,23.35,13.0,15.0,9.0,42.1,33.3,44.7,330.0,350.0,16.0,18.0,0.0,0.0,120.0,2,0.9,1.1,0.9,1.2,1.0,0.9,544.0,23.0,571.0,23.0,544.0,571.0,0.0,68.0,45.0,692.0,28.6,1.0,1.0,0,0,0.0,102,102,102,1,80.0,80.0,278.0,718.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2230,424.0,40.0,565.6,70.0,120.0,45.0,480.0,73.0,677.0449093513422,40.0,28.6,36.5,23.35,13.0,15.0,9.0,32.8,50.3,48.1,330.0,350.0,16.0,18.0,0.0,0.0,135.0,2,0.9,1.1,0.9,1.2,1.0,0.9,544.0,42.0,584.0,42.0,544.0,584.0,0.0,68.0,45.0,692.0,30.0,1.0,1.0,9,0,0.0,204,204,255,1,80.0,80.0,270.0,718.0,34.9,300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
